15710,63,1,5-10 Miles,High School,F,0,M,3,1,Management,Europe,4,90000
15711,62,0,10+ Miles,High School,M,1,M,3,5,Management,Europe,4,110000
15712,62,0,0-1 Miles,High School,F,1,M,4,5,Management,Europe,4,130000
15713,62,0,10+ Miles,Partial High School,F,1,M,4,5,Professional,Europe,5,130000
15714,63,0,10+ Miles,Partial High School,F,1,S,2,0,Skilled Manual,Europe,5,80000
15715,35,0,10+ Miles,Bachelors,F,0,S,3,0,Professional,Pacific,0,60000
15716,35,1,10+ Miles,Bachelors,M,0,S,2,0,Professional,Pacific,0,70000
15717,34,1,5-10 Miles,Bachelors,F,0,S,2,0,Professional,Pacific,0,70000
15718,35,0,10+ Miles,Bachelors,F,1,M,3,0,Professional,Pacific,0,70000
15719,34,1,10+ Miles,Bachelors,F,1,M,2,0,Professional,Pacific,0,80000
15720,36,0,10+ Miles,Bachelors,F,1,M,4,0,Professional,Pacific,0,70000
15721,36,0,10+ Miles,Bachelors,F,0,S,3,0,Professional,Pacific,0,80000
15722,36,1,10+ Miles,Bachelors,F,0,M,3,0,Professional,Pacific,0,80000
15723,37,1,10+ Miles,Bachelors,F,1,M,3,0,Professional,Pacific,0,90000
15724,36,1,10+ Miles,Bachelors,M,0,S,3,0,Professional,Pacific,0,90000
15725,37,1,10+ Miles,Bachelors,M,0,M,3,0,Professional,Pacific,0,90000
15726,38,1,10+ Miles,Bachelors,F,1,M,3,0,Professional,Pacific,0,90000
15727,38,0,10+ Miles,Bachelors,F,1,M,3,0,Professional,Pacific,0,80000
15728,37,0,10+ Miles,Partial College,M,0,M,3,5,Management,Pacific,0,110000
15729,38,1,10+ Miles,Bachelors,F,0,M,3,0,Professional,Pacific,0,90000
15730,39,0,10+ Miles,Bachelors,M,1,M,3,0,Professional,Pacific,0,90000
15731,40,0,10+ Miles,Bachelors,M,0,S,4,0,Professional,Pacific,0,80000
15732,38,1,10+ Miles,Partial High School,F,1,M,4,5,Professional,Pacific,0,120000
15733,39,1,10+ Miles,Partial High School,F,1,M,4,5,Professional,Pacific,0,120000
15734,40,1,10+ Miles,Partial High School,F,1,M,4,5,Professional,Pacific,0,100000
15735,40,0,10+ Miles,Partial High School,F,1,M,4,5,Professional,Pacific,0,100000
15736,69,0,5-10 Miles,Graduate Degree,F,1,M,2,4,Management,North America,2,110000
15737,70,1,5-10 Miles,Graduate Degree,M,1,S,3,4,Management,North America,2,120000
15738,69,0,2-5 Miles,Graduate Degree,F,1,M,3,4,Management,North America,2,120000
15739,68,1,10+ Miles,Bachelors,M,1,M,2,0,Management,North America,5,70000
15740,69,0,1-2 Miles,Bachelors,M,1,M,2,0,Management,North America,5,80000
15741,68,0,5-10 Miles,Bachelors,F,1,M,2,0,Management,North America,5,80000
15742,68,0,5-10 Miles,Bachelors,F,1,M,2,0,Management,North America,5,90000
15743,69,0,5-10 Miles,Graduate Degree,F,0,M,3,4,Management,North America,2,120000
15744,69,0,5-10 Miles,Graduate Degree,F,1,M,3,4,Management,North America,2,120000
15745,68,0,5-10 Miles,Graduate Degree,M,1,M,3,4,Management,North America,2,120000
15746,67,0,5-10 Miles,Bachelors,F,1,M,3,4,Management,North America,2,120000
15747,67,0,10+ Miles,Bachelors,M,1,M,2,0,Management,North America,4,70000
15748,66,0,1-2 Miles,Bachelors,M,1,M,2,0,Management,North America,4,70000
15749,66,0,10+ Miles,Bachelors,F,1,S,2,0,Management,North America,4,70000
15750,37,1,0-1 Miles,Partial College,F,0,M,2,0,Professional,North America,0,70000
15751,56,1,5-10 Miles,High School,F,1,S,2,0,Skilled Manual,Pacific,2,80000
15752,55,1,1-2 Miles,High School,M,0,M,2,0,Skilled Manual,Pacific,2,80000
15753,54,1,5-10 Miles,High School,F,1,S,2,0,Skilled Manual,Pacific,2,70000
15754,54,1,5-10 Miles,High School,F,1,S,2,0,Skilled Manual,Pacific,2,70000
15755,55,1,1-2 Miles,High School,M,0,M,2,0,Skilled Manual,Pacific,2,70000
15756,53,1,5-10 Miles,High School,F,1,S,2,0,Professional,Pacific,2,70000
15757,53,1,5-10 Miles,High School,M,1,S,2,0,Professional,Pacific,2,70000
15758,52,0,5-10 Miles,Graduate Degree,M,1,M,0,1,Management,Pacific,0,130000
15759,37,0,0-1 Miles,Bachelors,F,0,M,1,0,Management,North America,0,80000
15760,36,0,5-10 Miles,High School,M,1,M,2,0,Professional,North America,0,30000
15761,36,0,5-10 Miles,High School,M,1,S,2,0,Professional,North America,0,30000
15762,36,1,1-2 Miles,High School,M,0,S,2,0,Professional,North America,0,30000
15763,36,1,5-10 Miles,Partial College,M,1,M,2,0,Professional,North America,0,60000
15764,51,1,0-1 Miles,Bachelors,M,0,S,2,2,Management,Pacific,1,120000
15765,51,1,0-1 Miles,Graduate Degree,M,1,M,3,1,Management,Pacific,0,130000
15766,51,0,0-1 Miles,Graduate Degree,F,0,S,1,0,Management,Pacific,0,160000
15767,51,1,0-1 Miles,Graduate Degree,M,0,S,3,0,Management,Pacific,0,160000
15768,44,1,0-1 Miles,Graduate Degree,F,1,M,3,1,Management,North America,0,130000
15769,44,1,0-1 Miles,Graduate Degree,F,1,M,3,1,Management,North America,0,130000
15770,44,1,0-1 Miles,Bachelors,M,0,S,2,0,Management,North America,0,150000
15771,53,1,1-2 Miles,Graduate Degree,F,1,M,4,1,Management,North America,1,130000
15772,54,0,1-2 Miles,Partial High School,M,0,M,2,0,Skilled Manual,North America,2,70000
15773,53,0,1-2 Miles,Partial High School,M,0,M,2,0,Skilled Manual,North America,2,70000
15774,54,0,5-10 Miles,High School,F,0,M,2,0,Professional,North America,2,60000
15775,53,0,1-2 Miles,High School,F,0,M,2,0,Professional,North America,2,60000
15776,53,0,5-10 Miles,High School,M,0,M,2,0,Professional,North America,2,60000
15777,54,0,1-2 Miles,High School,F,0,M,2,0,Professional,North America,2,60000
15778,53,1,5-10 Miles,Partial College,M,1,S,0,1,Professional,North America,2,70000
15779,54,0,5-10 Miles,Partial College,M,1,M,0,1,Professional,North America,2,70000
15780,53,1,5-10 Miles,Partial College,F,1,M,0,2,Professional,North America,3,70000
15781,54,1,2-5 Miles,Bachelors,M,1,M,1,1,Management,North America,2,80000
15782,53,0,5-10 Miles,Partial College,F,1,M,1,0,Professional,North America,2,90000
15783,43,0,0-1 Miles,Bachelors,M,1,M,0,3,Professional,Pacific,3,90000
15784,43,1,1-2 Miles,Bachelors,F,1,M,0,4,Professional,Pacific,4,90000
15785,48,1,5-10 Miles,Partial College,M,1,S,1,0,Skilled Manual,Pacific,1,70000
15786,48,1,5-10 Miles,Partial College,M,1,M,1,0,Skilled Manual,Pacific,1,70000
15787,49,0,5-10 Miles,Partial College,F,1,S,1,0,Skilled Manual,Pacific,1,60000
15788,45,1,2-5 Miles,Bachelors,F,0,S,1,0,Professional,Pacific,0,100000
15789,44,1,0-1 Miles,Graduate Degree,F,0,S,2,0,Management,Pacific,0,110000
15790,50,1,5-10 Miles,Partial College,M,1,S,1,0,Skilled Manual,Pacific,1,60000
15791,50,0,5-10 Miles,Partial College,F,1,M,1,0,Skilled Manual,Pacific,1,60000
15792,51,1,0-1 Miles,Partial College,M,1,M,1,0,Skilled Manual,Pacific,1,60000
15793,46,1,0-1 Miles,Bachelors,F,0,S,1,0,Professional,Pacific,0,70000
15794,45,0,0-1 Miles,Bachelors,F,0,M,4,5,Professional,Pacific,5,80000
15795,46,0,0-1 Miles,Bachelors,F,1,M,4,5,Professional,Pacific,5,80000
15796,45,0,1-2 Miles,Bachelors,M,1,M,4,5,Professional,Pacific,5,80000
15797,46,1,1-2 Miles,Bachelors,M,1,M,4,5,Professional,Pacific,5,80000
15798,46,0,5-10 Miles,Bachelors,F,0,S,1,0,Professional,Pacific,0,70000
15799,52,1,2-5 Miles,Bachelors,F,1,M,1,0,Professional,Pacific,1,90000
15800,51,1,2-5 Miles,Bachelors,M,1,S,1,0,Professional,Pacific,1,90000
15801,47,1,5-10 Miles,Bachelors,F,1,S,1,0,Professional,Pacific,0,70000
15802,47,1,0-1 Miles,Bachelors,F,0,S,2,0,Professional,Pacific,0,70000
15803,48,0,0-1 Miles,Bachelors,M,0,M,2,4,Professional,Pacific,5,70000
15804,48,0,5-10 Miles,Bachelors,F,1,M,2,4,Professional,Pacific,5,70000
15805,49,0,5-10 Miles,Partial College,F,1,M,2,4,Skilled Manual,Pacific,5,70000
15806,49,0,0-1 Miles,Partial College,M,0,M,2,4,Skilled Manual,Pacific,5,70000
15807,49,0,10+ Miles,Partial College,M,1,S,3,4,Skilled Manual,Pacific,5,70000
15808,50,1,10+ Miles,Partial College,F,1,M,3,4,Skilled Manual,Pacific,5,70000
15809,50,0,10+ Miles,Partial College,M,1,M,3,4,Skilled Manual,Pacific,5,70000
15810,50,0,5-10 Miles,Partial College,F,0,M,3,4,Skilled Manual,Pacific,5,70000
15811,50,0,5-10 Miles,Partial College,M,1,M,3,4,Skilled Manual,Pacific,5,70000
15812,57,0,0-1 Miles,Partial College,M,0,M,2,0,Clerical,Pacific,2,30000
15813,34,0,5-10 Miles,High School,M,1,S,2,0,Skilled Manual,North America,0,30000
15814,34,0,5-10 Miles,High School,F,1,S,1,0,Skilled Manual,North America,0,40000
15815,36,0,5-10 Miles,High School,F,1,S,2,0,Skilled Manual,North America,0,40000
15816,34,0,5-10 Miles,High School,F,1,M,2,0,Skilled Manual,North America,0,40000
15817,34,0,0-1 Miles,High School,F,0,S,2,0,Skilled Manual,North America,0,40000
15818,34,0,5-10 Miles,High School,M,1,M,2,0,Skilled Manual,North America,0,40000
15819,30,0,5-10 Miles,High School,F,1,S,2,0,Skilled Manual,North America,0,30000
15820,30,0,5-10 Miles,High School,M,1,M,2,0,Skilled Manual,North America,0,30000
15821,30,0,0-1 Miles,High School,M,0,S,2,0,Skilled Manual,North America,0,30000
15822,72,0,0-1 Miles,Bachelors,M,1,M,2,0,Management,Pacific,2,40000
15823,72,0,5-10 Miles,Graduate Degree,F,1,S,1,0,Management,Pacific,2,60000
15824,33,0,5-10 Miles,Partial High School,F,1,S,2,0,Clerical,North America,0,30000
15825,34,0,5-10 Miles,High School,F,1,S,2,0,Skilled Manual,North America,0,40000
15826,32,0,5-10 Miles,Partial High School,F,0,S,2,0,Clerical,North America,0,30000
15827,31,1,0-1 Miles,High School,F,0,S,2,0,Skilled Manual,North America,0,40000
15828,71,0,5-10 Miles,Partial College,F,0,M,2,0,Clerical,Pacific,2,30000
15829,71,0,5-10 Miles,Bachelors,M,1,S,2,0,Management,Pacific,2,40000
15830,71,1,0-1 Miles,Bachelors,F,1,M,2,0,Management,Pacific,2,40000
15831,71,1,5-10 Miles,Bachelors,M,1,M,2,0,Management,Pacific,2,40000
15832,70,1,5-10 Miles,Bachelors,M,1,S,2,0,Management,Pacific,2,40000
15833,68,1,5-10 Miles,Graduate Degree,F,1,S,1,0,Management,Pacific,2,60000
15834,35,1,1-2 Miles,Partial College,F,0,S,1,0,Skilled Manual,North America,0,40000
15835,34,0,5-10 Miles,Partial College,M,0,S,1,0,Skilled Manual,North America,0,40000
15836,35,0,5-10 Miles,Partial College,M,0,S,1,0,Skilled Manual,North America,0,40000
15837,35,0,5-10 Miles,High School,F,0,S,2,0,Skilled Manual,North America,0,40000
15838,37,0,5-10 Miles,Partial College,F,0,S,1,0,Skilled Manual,North America,0,30000
15839,36,0,5-10 Miles,Partial College,M,1,S,1,0,Skilled Manual,North America,0,30000
15840,39,1,5-10 Miles,Partial College,F,1,M,2,0,Skilled Manual,North America,0,70000
15841,38,1,1-2 Miles,Bachelors,M,0,S,1,0,Management,North America,0,80000
15842,39,1,1-2 Miles,Bachelors,F,1,M,1,0,Management,North America,0,80000
15843,42,1,0-1 Miles,Bachelors,M,0,S,1,0,Management,North America,0,80000
15844,42,1,1-2 Miles,Bachelors,F,1,M,1,0,Management,North America,0,80000
15845,42,1,0-1 Miles,Bachelors,F,0,M,1,0,Management,North America,0,80000
15846,42,1,1-2 Miles,Bachelors,M,1,S,1,0,Management,North America,0,80000
15847,42,0,1-2 Miles,Bachelors,M,1,M,0,4,Management,North America,4,90000
15848,42,0,0-1 Miles,Bachelors,F,1,M,1,4,Management,North America,4,90000
15849,44,0,5-10 Miles,Graduate Degree,F,1,S,0,1,Management,North America,0,110000
15850,43,1,0-1 Miles,Graduate Degree,F,0,S,1,1,Management,North America,0,110000
15851,43,1,1-2 Miles,Graduate Degree,F,0,S,2,1,Management,North America,0,110000
15852,43,1,0-1 Miles,Bachelors,M,0,S,3,0,Management,North America,0,120000
15853,44,0,10+ Miles,Bachelors,F,1,M,0,1,Management,North America,0,120000
15854,43,0,10+ Miles,Bachelors,F,0,M,1,1,Management,North America,0,120000
15855,47,0,1-2 Miles,Bachelors,M,1,M,0,3,Management,North America,4,80000
15856,43,0,0-1 Miles,Bachelors,M,1,M,1,4,Management,North America,4,90000
15857,51,0,1-2 Miles,Graduate Degree,F,1,S,0,0,Skilled Manual,North America,4,60000
15858,51,0,0-1 Miles,Graduate Degree,M,0,M,0,0,Skilled Manual,North America,4,60000
15859,52,0,1-2 Miles,Graduate Degree,F,1,S,0,0,Skilled Manual,North America,4,60000
15860,38,1,1-2 Miles,Partial College,M,1,S,2,4,Clerical,North America,4,40000
15861,38,0,0-1 Miles,Partial College,M,1,S,2,4,Clerical,North America,4,40000
15862,38,1,1-2 Miles,Graduate Degree,F,1,S,0,0,Skilled Manual,North America,0,50000
15863,37,0,0-1 Miles,Graduate Degree,M,0,M,0,0,Skilled Manual,North America,0,50000
15864,37,0,0-1 Miles,Graduate Degree,F,0,S,0,0,Skilled Manual,North America,0,50000
15865,40,1,10+ Miles,High School,F,1,S,3,4,Skilled Manual,North America,4,40000
15866,40,0,0-1 Miles,Graduate Degree,F,1,S,0,0,Skilled Manual,North America,1,60000
15867,40,0,0-1 Miles,Graduate Degree,F,1,S,0,0,Skilled Manual,North America,1,60000
15868,39,0,1-2 Miles,Graduate Degree,M,1,S,0,0,Skilled Manual,North America,1,60000
15869,39,0,1-2 Miles,Graduate Degree,F,1,S,0,0,Skilled Manual,North America,1,60000
15870,39,0,1-2 Miles,Graduate Degree,F,1,S,0,0,Skilled Manual,North America,1,60000
15871,39,0,1-2 Miles,Graduate Degree,M,1,M,0,1,Skilled Manual,North America,1,60000
15872,38,0,1-2 Miles,Graduate Degree,F,1,M,0,1,Skilled Manual,North America,1,50000
15873,38,1,0-1 Miles,Graduate Degree,F,1,M,0,0,Professional,North America,1,70000
15874,66,0,1-2 Miles,Bachelors,M,0,M,2,0,Management,North America,4,70000
15875,67,0,1-2 Miles,Bachelors,M,1,M,2,0,Management,North America,4,70000
15876,66,1,1-2 Miles,Bachelors,M,1,M,2,0,Management,North America,5,70000
15877,65,0,10+ Miles,Bachelors,M,1,M,2,0,Management,North America,5,70000
15878,65,0,10+ Miles,Bachelors,M,1,M,2,0,Management,North America,5,70000
15879,65,0,2-5 Miles,Bachelors,M,1,M,2,0,Management,North America,5,70000
15880,65,0,2-5 Miles,Bachelors,M,0,M,3,0,Management,North America,5,70000
15881,65,1,10+ Miles,Bachelors,F,1,M,2,0,Management,North America,4,60000
15882,65,1,10+ Miles,Bachelors,M,1,S,2,0,Management,North America,4,60000
15883,65,0,2-5 Miles,Bachelors,M,1,M,2,0,Management,North America,4,60000
15884,65,0,2-5 Miles,Bachelors,M,0,M,2,0,Management,North America,4,60000
15885,64,1,10+ Miles,Bachelors,M,1,S,3,0,Management,North America,4,60000
15886,64,1,10+ Miles,Bachelors,M,1,S,3,0,Management,North America,5,60000
15887,64,0,10+ Miles,Bachelors,F,1,M,3,0,Management,North America,5,60000
15888,64,1,10+ Miles,Bachelors,F,1,M,2,0,Management,North America,5,70000
15889,64,1,10+ Miles,Bachelors,M,1,M,1,1,Management,North America,4,70000
15890,64,1,10+ Miles,Bachelors,M,1,S,0,1,Management,North America,2,60000
15891,63,0,1-2 Miles,Bachelors,M,0,M,1,1,Management,North America,4,70000
15892,63,1,10+ Miles,High School,F,1,S,2,1,Professional,North America,2,40000
15893,62,1,10+ Miles,High School,F,1,M,2,1,Professional,North America,2,40000
15894,62,0,2-5 Miles,High School,F,1,M,2,1,Professional,North America,2,40000
15895,62,0,10+ Miles,Bachelors,F,1,S,0,1,Management,North America,2,60000
15896,62,0,10+ Miles,Bachelors,M,1,M,0,1,Management,North America,2,60000
15897,63,1,10+ Miles,Partial College,F,1,S,2,1,Professional,North America,4,70000
15898,61,0,2-5 Miles,Partial College,M,0,M,2,1,Professional,North America,2,60000
15899,61,1,10+ Miles,Partial College,M,1,M,2,1,Professional,North America,4,70000
15900,61,1,10+ Miles,Partial High School,M,1,S,2,1,Skilled Manual,North America,2,40000
15901,61,1,2-5 Miles,Partial College,F,0,S,2,1,Professional,North America,2,60000
15902,60,1,2-5 Miles,Partial College,M,1,M,2,1,Professional,North America,2,60000
15903,60,1,2-5 Miles,Partial College,F,1,M,1,1,Professional,North America,2,60000
15904,61,1,10+ Miles,Partial College,F,1,M,1,1,Professional,North America,2,60000
15905,59,1,2-5 Miles,High School,F,1,S,2,1,Professional,North America,2,70000
15906,60,1,10+ Miles,High School,F,1,S,2,1,Professional,North America,2,70000
15907,59,0,2-5 Miles,Partial College,M,0,M,1,1,Professional,North America,2,60000
15908,59,1,10+ Miles,Partial College,M,1,M,2,1,Professional,North America,2,60000
15909,59,1,10+ Miles,Partial College,F,1,M,2,1,Professional,North America,2,60000
15910,59,0,2-5 Miles,Partial College,M,0,M,1,2,Professional,North America,4,70000
15911,58,0,10+ Miles,High School,F,1,M,2,1,Professional,North America,2,60000
15912,59,0,10+ Miles,High School,F,1,S,2,1,Professional,North America,3,60000
15913,58,1,2-5 Miles,High School,M,1,M,2,1,Professional,North America,3,60000
15914,58,1,10+ Miles,Partial College,M,1,S,2,2,Professional,North America,4,70000
15915,58,1,10+ Miles,Partial College,M,1,S,2,2,Professional,North America,4,70000
15916,58,1,2-5 Miles,Partial College,M,0,M,2,2,Professional,North America,4,70000
15917,58,1,10+ Miles,Partial College,F,1,M,2,2,Professional,North America,4,70000
15918,59,1,10+ Miles,Partial College,M,1,S,2,2,Professional,North America,5,70000
15919,52,0,0-1 Miles,Partial College,F,1,M,1,4,Professional,Europe,2,130000
15920,53,1,5-10 Miles,Partial College,M,1,S,4,3,Professional,Europe,2,100000
15921,53,1,5-10 Miles,Partial College,M,1,S,4,3,Professional,Europe,2,100000
15922,53,0,0-1 Miles,High School,M,1,M,4,3,Professional,Europe,2,150000
15923,54,1,5-10 Miles,High School,M,1,S,4,3,Professional,Europe,2,100000
15924,54,1,5-10 Miles,High School,M,1,M,4,3,Professional,Europe,2,100000
15925,54,1,5-10 Miles,Partial College,M,0,M,4,4,Professional,Europe,3,110000
15926,55,1,5-10 Miles,High School,F,1,S,4,4,Professional,Europe,3,120000
15927,54,1,5-10 Miles,High School,M,1,S,4,4,Professional,Europe,3,120000
15928,54,1,5-10 Miles,High School,F,1,S,4,4,Professional,Europe,3,120000
15929,54,1,5-10 Miles,High School,F,1,M,3,4,Professional,Europe,3,150000
15930,56,0,10+ Miles,High School,F,1,M,4,3,Professional,Europe,2,100000
15931,56,1,5-10 Miles,Partial College,M,1,M,4,4,Professional,Europe,3,110000
15932,55,1,0-1 Miles,Partial College,F,1,M,3,4,Professional,Europe,3,130000
15933,56,1,0-1 Miles,High School,M,0,S,3,4,Professional,Europe,2,160000
15934,55,1,5-10 Miles,Partial College,F,1,S,2,0,Professional,North America,3,70000
15935,77,0,0-1 Miles,Graduate Degree,F,0,M,2,0,Management,North America,3,70000
15936,77,0,5-10 Miles,Bachelors,F,1,M,1,0,Management,North America,4,90000
15937,45,1,2-5 Miles,Partial College,F,1,M,3,5,Professional,North America,5,90000
15938,45,0,0-1 Miles,Partial College,M,1,M,4,1,Professional,North America,4,100000
15939,46,0,0-1 Miles,Partial College,F,1,M,4,1,Professional,North America,4,100000
15940,45,0,0-1 Miles,Partial College,M,1,M,4,1,Professional,North America,4,100000
15941,46,1,1-2 Miles,Bachelors,F,0,S,4,2,Management,North America,3,120000
15942,46,0,2-5 Miles,Bachelors,M,1,M,0,3,Management,North America,4,80000
15943,47,0,0-1 Miles,Partial College,M,0,M,1,3,Professional,North America,4,80000
15944,46,1,0-1 Miles,Partial College,M,1,M,3,5,Professional,North America,5,90000
15945,46,0,0-1 Miles,Partial College,F,1,M,0,2,Professional,North America,4,100000
15946,46,0,1-2 Miles,Bachelors,M,0,S,4,2,Management,North America,3,110000
15947,46,0,2-5 Miles,Partial College,F,1,M,4,2,Professional,North America,4,120000
15948,46,1,0-1 Miles,Bachelors,F,0,S,3,2,Management,North America,2,130000
15949,46,1,1-2 Miles,Bachelors,F,1,M,3,2,Management,North America,3,130000
15950,55,0,0-1 Miles,Partial College,F,1,M,1,2,Professional,North America,3,70000
15951,54,0,5-10 Miles,Partial College,F,1,M,0,3,Professional,North America,4,70000
15952,54,1,2-5 Miles,Partial College,M,0,M,0,1,Professional,North America,2,90000
15953,77,1,5-10 Miles,Graduate Degree,M,1,M,2,0,Management,North America,2,60000
15954,47,1,0-1 Miles,Partial College,M,1,M,1,2,Professional,North America,0,100000
15955,47,0,5-10 Miles,Bachelors,M,1,M,4,2,Management,North America,4,110000
15956,47,0,1-2 Miles,Bachelors,M,1,M,4,2,Management,North America,3,130000
15957,47,0,0-1 Miles,Bachelors,M,0,S,4,2,Management,North America,3,130000
15958,49,0,5-10 Miles,Partial College,F,1,M,0,3,Professional,North America,4,90000
15959,49,1,5-10 Miles,Partial College,M,1,M,3,2,Professional,North America,1,100000
15960,48,0,2-5 Miles,Partial College,F,0,M,4,3,Professional,North America,1,120000
15961,48,1,0-1 Miles,Partial College,F,0,S,2,2,Professional,North America,1,150000
15962,50,0,5-10 Miles,High School,M,1,S,2,3,Professional,North America,4,90000
15963,49,0,1-2 Miles,High School,F,0,S,2,3,Professional,North America,4,90000
15964,49,1,0-1 Miles,Bachelors,M,0,S,2,3,Management,North America,1,130000
15965,49,1,0-1 Miles,Partial College,F,0,S,3,2,Professional,North America,1,150000
15966,55,0,1-2 Miles,High School,F,0,M,2,0,Professional,North America,2,60000
15967,55,0,1-2 Miles,High School,M,1,M,0,3,Professional,North America,4,70000
15968,55,1,5-10 Miles,High School,M,1,S,0,3,Professional,North America,4,70000
15969,55,1,10+ Miles,High School,M,1,S,1,1,Professional,North America,2,90000
15970,56,0,1-2 Miles,Partial High School,M,0,S,2,0,Skilled Manual,North America,2,80000
15971,75,0,1-2 Miles,Graduate Degree,M,1,M,2,0,Management,North America,2,50000
15972,75,1,1-2 Miles,Graduate Degree,F,1,M,2,0,Management,North America,4,70000
15973,74,0,1-2 Miles,Graduate Degree,M,1,M,2,0,Management,North America,2,60000
15974,50,0,5-10 Miles,Partial College,M,1,M,3,4,Professional,North America,5,80000
15975,50,0,1-2 Miles,High School,F,0,S,2,3,Professional,North America,4,90000
15976,50,1,5-10 Miles,High School,M,1,S,3,3,Professional,North America,4,90000
15977,51,0,1-2 Miles,High School,F,1,M,3,3,Professional,North America,4,90000
15978,50,0,5-10 Miles,High School,M,1,M,3,3,Professional,North America,4,90000
15979,50,0,5-10 Miles,High School,F,1,M,3,3,Professional,North America,4,90000
15980,50,1,5-10 Miles,Partial College,F,1,S,4,2,Professional,North America,3,100000
15981,51,0,1-2 Miles,Partial College,M,0,S,2,3,Professional,North America,0,100000
15982,50,0,2-5 Miles,Partial College,M,1,M,4,3,Professional,North America,5,110000
15983,50,1,0-1 Miles,Partial College,F,1,M,3,3,Professional,North America,1,160000
15984,50,1,0-1 Miles,Bachelors,M,1,M,2,1,Management,North America,1,170000
15985,50,1,2-5 Miles,Bachelors,M,1,M,3,1,Management,North America,1,170000
15986,56,1,5-10 Miles,Partial High School,M,1,S,2,0,Skilled Manual,North America,2,60000
15987,56,1,5-10 Miles,Partial High School,F,1,M,2,0,Skilled Manual,North America,2,60000
15988,56,0,5-10 Miles,High School,M,1,M,0,1,Professional,North America,3,70000
15989,56,1,1-2 Miles,High School,F,1,M,0,1,Professional,North America,3,70000
15990,57,1,5-10 Miles,Graduate Degree,M,1,S,2,0,Management,North America,3,70000
15991,58,1,1-2 Miles,Graduate Degree,M,1,M,2,0,Management,North America,3,70000
15992,57,1,5-10 Miles,Graduate Degree,F,1,S,2,0,Management,North America,3,70000
15993,57,1,5-10 Miles,Graduate Degree,M,1,M,2,0,Management,North America,3,60000
15994,58,1,5-10 Miles,Partial College,F,0,M,2,0,Professional,North America,3,40000
15995,58,1,1-2 Miles,Partial College,F,0,M,2,0,Professional,North America,3,40000
15996,59,1,1-2 Miles,Partial College,F,0,M,2,0,Professional,North America,3,40000
15997,73,1,10+ Miles,Graduate Degree,F,1,M,2,0,Management,North America,4,70000
15998,73,1,1-2 Miles,Graduate Degree,F,1,M,2,0,Management,North America,4,70000
15999,73,1,1-2 Miles,Graduate Degree,F,1,M,2,0,Management,North America,4,70000
16000,73,1,10+ Miles,Graduate Degree,F,1,M,2,0,Management,North America,4,70000
16001,73,0,5-10 Miles,Graduate Degree,M,1,M,2,0,Management,North America,4,80000
16002,74,0,5-10 Miles,Graduate Degree,F,1,M,4,3,Management,North America,2,110000
16003,73,0,2-5 Miles,Graduate Degree,F,1,M,3,3,Management,North America,2,130000
16004,72,1,1-2 Miles,Bachelors,M,1,M,2,0,Management,North America,5,90000
16005,72,0,5-10 Miles,Bachelors,M,1,S,2,0,Management,North America,5,90000
16006,72,0,5-10 Miles,Graduate Degree,F,1,M,0,4,Management,North America,2,110000
16007,71,1,1-2 Miles,Bachelors,F,1,M,2,0,Management,North America,5,90000
16008,71,0,5-10 Miles,Graduate Degree,F,1,M,1,4,Management,North America,2,110000
16009,71,0,0-1 Miles,Graduate Degree,M,0,S,4,2,Management,North America,1,170000
16010,71,0,5-10 Miles,Graduate Degree,F,1,M,3,4,Management,North America,2,120000
16011,70,1,0-1 Miles,Bachelors,F,1,M,4,3,Management,North America,2,130000
16012,42,0,1-2 Miles,Bachelors,F,0,S,2,4,Management,North America,4,90000
16013,42,0,1-2 Miles,Partial College,M,0,S,3,4,Skilled Manual,North America,4,90000
16014,43,0,2-5 Miles,Bachelors,M,1,M,4,1,Management,North America,2,120000
16015,32,1,1-2 Miles,Partial College,F,0,S,1,0,Skilled Manual,North America,0,30000
16016,66,0,5-10 Miles,High School,M,1,M,2,0,Skilled Manual,Pacific,4,20000
16017,31,0,1-2 Miles,Partial College,M,0,M,1,0,Skilled Manual,North America,0,60000
16018,31,0,1-2 Miles,Partial College,F,0,S,1,0,Skilled Manual,North America,0,60000
16019,32,1,5-10 Miles,Partial College,F,1,S,2,0,Skilled Manual,North America,0,60000
16020,32,1,5-10 Miles,High School,M,1,M,2,0,Skilled Manual,North America,0,40000
16021,32,1,1-2 Miles,Partial High School,F,0,S,2,0,Clerical,North America,0,40000
16022,32,1,1-2 Miles,Partial High School,M,0,S,2,0,Clerical,North America,0,40000
16023,63,0,5-10 Miles,High School,M,1,S,2,1,Skilled Manual,Pacific,2,10000
16024,32,0,5-10 Miles,Partial College,M,1,M,1,0,Skilled Manual,North America,0,40000
16025,66,1,1-2 Miles,Partial High School,M,1,M,2,1,Clerical,Pacific,2,10000
16026,64,1,5-10 Miles,Partial College,M,0,M,2,0,Clerical,Pacific,2,30000
16027,64,1,1-2 Miles,Partial College,F,0,M,2,0,Clerical,Pacific,2,30000
16028,65,1,5-10 Miles,Partial College,M,0,M,2,0,Clerical,Pacific,2,30000
16029,64,1,1-2 Miles,Partial College,F,0,M,2,0,Clerical,Pacific,2,30000
16030,63,0,5-10 Miles,High School,M,1,M,2,0,Skilled Manual,Pacific,4,20000
16031,63,1,1-2 Miles,Partial College,M,0,M,2,0,Clerical,Pacific,2,30000
